# id,label
4141,1.00
4142,0.07
4143,1.00
4144,0.01
4145,0.98
4146,0.03
4147,0.01
4148,0.00
4149,0.57
4150,0.40
4151,0.10
4152,0.47
4153,0.42
4154,0.00
4155,0.98
4156,0.13
4157,0.73
4158,0.15
4159,0.97
4160,1.00
4161,0.01
4162,0.00
4163,1.00
4164,0.03
4165,0.15
4166,0.53
4167,0.75
4168,0.17
4169,0.78
4170,1.00
4171,0.74
4172,0.00
4173,0.29
4174,0.63
4175,0.88
4176,0.99
4177,0.74
4178,1.00
4179,0.23
4180,0.99
4181,1.00
4182,0.43
4183,0.19
4184,0.14
4185,0.00
4186,0.59
4187,0.89
4188,0.01
4189,0.01
4190,1.00
4191,0.51
4192,0.26
4193,0.80
4194,0.92
4195,0.86
4196,0.38
4197,0.28
4198,0.34
4199,0.27
4200,1.00
4201,0.00
4202,0.53
4203,0.97
4204,0.07
4205,0.00
4206,0.97
4207,0.88
4208,0.10
4209,0.34
4210,0.59
4211,1.00
4212,0.02
4213,0.90
4214,0.00
4215,0.39
4216,0.43
4217,0.08
4218,0.69
4219,0.18
4220,0.10
4221,1.00
4222,0.33
4223,0.30
4224,0.22
4225,0.94
4226,0.03
4227,0.25
4228,0.78
4229,0.33
4230,0.00
4231,1.00
4232,1.00
4233,0.58
4234,0.00
4235,1.00
4236,0.38
4237,0.96
4238,0.80
4239,0.96
4240,0.98
4241,0.70
4242,0.00
4243,0.52
4244,0.92
4245,0.97
4246,0.77
4247,1.00
4248,0.51
4249,0.06
4250,0.06
4251,0.72
4252,0.37
4253,0.19
4254,0.12
4255,0.18
4256,0.43
4257,1.00
4258,0.74
4259,0.02
4260,0.84
4261,0.99
4262,0.99
4263,0.07
4264,0.00
4265,0.06
4266,0.05
4267,0.27
4268,0.36
4269,0.98
4270,0.51
4271,0.00
4272,0.00
4273,0.94
4274,0.80
4275,0.56
4276,0.40
4277,0.41
4278,0.92
4279,1.00
4280,0.11
4281,0.45
4282,0.51
4283,0.86
4284,0.92
4285,0.77
4286,0.14
4287,0.68
4288,0.86
4289,0.89
4290,0.74
4291,0.98
4292,0.01
4293,0.06
4294,0.54
4295,0.56
4296,0.63
4297,1.00
4298,0.29
4299,0.22
4300,1.00
4301,0.00
4302,0.01
4303,0.72
4304,0.00
4305,0.85
4306,0.00
4307,0.00
4308,0.51
4309,0.12
4310,0.85
4311,0.92
4312,0.98
4313,1.00
4314,0.22
4315,0.09
4316,0.30
4317,0.31
4318,0.30
4319,0.50
4320,0.98
4321,0.40
4322,0.48
4323,0.92
4324,0.02
4325,0.48
4326,0.00
4327,0.80
4328,0.21
4329,0.48
4330,0.37
4331,0.84
4332,0.00
4333,0.56
4334,0.65
4335,0.42
4336,0.02
4337,0.96
4338,0.99
4339,0.37
4340,0.00
4341,0.05
4342,0.84
4343,0.43
4344,0.39
4345,0.36
4346,0.34
4347,0.15
4348,0.29
4349,0.45
4350,0.09
4351,0.81
4352,0.82
4353,0.00
4354,0.90
4355,0.66
4356,0.04
4357,0.13
4358,0.00
4359,0.04
4360,0.14
4361,0.25
4362,0.59
4363,0.09
4364,0.16
4365,0.94
4366,0.88
4367,0.92
4368,0.61
4369,0.10
4370,0.15
4371,0.00
4372,1.00
4373,0.15
4374,0.95
4375,0.88
4376,0.31
4377,0.24
4378,0.83
4379,0.83
4380,0.71
4381,0.04
4382,0.71
4383,0.79
4384,0.01
4385,0.58
4386,0.01
4387,0.02
4388,0.72
4389,0.61
4390,0.01
4391,0.67
4392,0.98
4393,0.13
4394,0.38
4395,0.51
4396,0.44
4397,0.70
4398,0.48
4399,0.47
4400,0.20
4401,0.84
4402,1.00
4403,1.00
4404,0.86
4405,0.06
4406,0.91
4407,0.54
4408,0.74
4409,0.30
4410,0.49
4411,0.64
4412,0.99
4413,0.52
4414,0.18
4415,0.16
4416,0.47
4417,0.90
4418,0.33
4419,0.99
4420,0.00
4421,0.00
4422,0.03
4423,0.76
4424,0.44
4425,1.00
4426,0.43
4427,0.02
4428,0.31
4429,0.08
4430,0.10
4431,0.07
4432,0.09
4433,0.74
4434,0.43
4435,0.95
4436,0.51
4437,0.51
4438,0.02
4439,0.50
4440,0.86
4441,0.33
4442,0.96
4443,0.32
4444,0.50
4445,0.72
4446,0.01
4447,0.83
4448,0.01
4449,0.84
4450,0.71
4451,0.26
4452,0.51
4453,0.99
4454,1.00
4455,0.99
4456,0.20
4457,0.58
4458,0.64
4459,0.67
4460,0.56
4461,0.01
4462,0.82
4463,0.66
4464,0.05
4465,0.88
4466,0.99
4467,0.68
4468,0.51
4469,0.59
4470,0.80
4471,0.99
4472,0.80
4473,0.05
4474,0.62
4475,0.82
4476,0.34
4477,0.99
4478,0.91
4479,1.00
4480,0.65
4481,0.00
4482,0.50
4483,0.31
4484,0.00
4485,0.89
4486,0.02
4487,0.97
4488,0.98
4489,0.91
4490,1.00
4491,0.50
4492,0.17
4493,0.88
4494,1.00
4495,0.00
4496,0.20
4497,0.25
4498,0.99
4499,0.23
4500,1.00
4501,0.59
4502,0.00
4503,0.38
4504,0.98
4505,0.15
4506,0.81
4507,0.01
4508,0.70
4509,0.05
4510,0.76
4511,0.00
4512,0.13
4513,0.02
4514,0.97
4515,0.00
4516,0.55
4517,0.01
4518,0.73
4519,0.36
4520,0.26
4521,0.58
4522,0.06
4523,0.18
4524,0.93
4525,0.94
4526,0.91
4527,0.61
4528,1.00
4529,0.04
4530,0.84
4531,0.71
4532,1.00
4533,1.00
4534,0.37
4535,0.87
4536,0.03
4537,0.52
4538,0.00
4539,0.01
4540,0.95
4541,0.59
4542,0.06
4543,0.30
4544,0.03
4545,0.00
4546,0.65
4547,0.48
4548,0.00
4549,0.99
4550,0.81
4551,0.90
4552,0.96
4553,0.86
4554,0.07
4555,0.14
4556,0.04
4557,0.15
4558,0.78
4559,0.06
4560,0.00
4561,0.01
4562,0.00
4563,0.00
4564,0.53
4565,0.67
4566,0.09
4567,0.00
4568,0.98
4569,0.08
4570,0.25
4571,0.12
4572,0.52
4573,0.90
4574,1.00
4575,0.63
4576,0.18
4577,0.93
4578,0.80
4579,0.09
4580,0.00
4581,0.53
4582,0.51
4583,0.72
4584,0.00
4585,0.00
4586,0.45
4587,1.00
4588,0.45
4589,0.76
4590,0.65
4591,0.52
4592,0.82
4593,0.88
4594,0.47
4595,0.42
4596,0.00
4597,0.33
4598,0.24
4599,0.07
4600,0.14
4601,0.98
4602,1.00
4603,0.51
4604,0.89
4605,1.00
4606,0.08
4607,0.35
4608,0.99
4609,0.00
4610,0.00
4611,0.95
4612,0.22
4613,0.97
4614,0.03
4615,1.00
4616,0.59
4617,0.43
4618,0.28
4619,0.00
4620,0.45
4621,0.01
4622,0.69
4623,0.18
4624,0.28
4625,0.10
4626,0.84
4627,0.92
4628,0.77
4629,0.58
4630,0.73
4631,0.48
4632,0.90
4633,0.03
4634,0.45
4635,0.32
4636,0.09
4637,0.18
4638,0.10
4639,0.00
4640,0.09
4641,0.64
4642,0.79
4643,0.01
4644,0.62
4645,0.88
4646,0.00
4647,0.92
4648,0.23
4649,1.00
4650,0.24
4651,0.09
4652,0.49
4653,0.50
4654,0.45
4655,0.16
4656,0.07
4657,0.82
4658,0.91
4659,0.97
4660,0.00
4661,0.70
4662,0.04
4663,0.46
4664,0.51
4665,1.00
4666,0.06
4667,0.01
4668,0.63
4669,0.12
4670,0.58
4671,0.86
4672,1.00
4673,0.52
4674,0.23
4675,0.09
4676,0.69
4677,0.31
4678,0.68
4679,0.16
4680,0.87
4681,0.76
4682,0.37
4683,0.00
4684,0.14
4685,1.00
4686,0.32
4687,0.05
4688,0.57
4689,0.00
4690,0.75
4691,1.00
4692,0.17
4693,0.00
4694,0.52
4695,0.02
4696,0.51
4697,1.00
4698,0.00
4699,0.12
4700,0.21
4701,0.66
4702,0.99
4703,0.52
4704,0.85
4705,0.72
4706,0.29
4707,0.81
4708,0.35
4709,0.58
4710,0.01
4711,1.00
4712,0.25
4713,0.80
4714,0.60
4715,0.01
4716,0.99
4717,0.27
4718,0.39
4719,0.15
4720,0.25
4721,0.54
4722,0.04
4723,0.24
4724,0.48
4725,0.65
4726,0.01
4727,0.46
4728,0.06
4729,1.00
4730,0.54
4731,0.53
4732,0.00
4733,0.64
4734,0.37
4735,0.08
4736,0.76
4737,0.58
4738,0.82
4739,0.06
4740,0.36
4741,0.57
4742,0.37
4743,0.65
4744,0.46
4745,0.64
4746,0.68
4747,0.97
4748,0.26
4749,0.54
4750,0.65
4751,0.34
4752,0.10
4753,0.79
4754,0.15
4755,0.44
4756,0.45
4757,0.82
4758,0.93
4759,0.07
4760,0.08
4761,0.50
4762,0.57
4763,0.03
4764,0.63
4765,0.11
4766,0.06
4767,0.42
4768,1.00
4769,0.70
4770,0.04
4771,0.01
4772,0.91
4773,0.00
4774,0.01
4775,0.26
4776,0.66
4777,0.01
4778,0.74
4779,0.42
4780,0.64
4781,0.47
4782,0.39
4783,0.98
4784,0.85
4785,0.60
4786,0.90
4787,0.49
4788,0.55
4789,0.80
4790,0.00
4791,0.48
4792,0.52
4793,0.51
4794,0.90
4795,0.60
4796,0.00
4797,0.91
4798,0.73
4799,0.09
4800,0.55
4801,0.26
4802,0.99
4803,0.94
4804,0.74
4805,0.23
4806,0.84
4807,0.62
4808,1.00
4809,0.99
4810,0.51
4811,0.59
4812,0.60
4813,0.03
4814,0.30
4815,0.88
4816,0.00
4817,0.64
4818,0.81
4819,0.15
4820,0.51
4821,0.96
4822,0.65
4823,0.00
4824,0.39
4825,0.11
4826,0.33
4827,0.00
4828,0.46
4829,0.32
4830,0.99
4831,0.88
4832,0.61
4833,0.22
4834,0.22
4835,0.86
4836,1.00
4837,0.01
4838,0.00
4839,1.00
4840,0.88
4841,0.85
4842,0.51
4843,0.92
4844,0.67
4845,0.21
4846,0.16
4847,0.59
4848,0.07
4849,1.00
4850,0.00
4851,0.19
4852,0.12
4853,0.99
4854,0.74
4855,1.00
4856,0.77
4857,0.15
4858,0.75
4859,0.02
4860,0.25
4861,0.09
4862,0.53
4863,0.00
4864,0.01
4865,0.63
4866,0.03
4867,0.20
4868,1.00
4869,0.56
4870,0.07
4871,0.38
4872,0.14
4873,0.12
4874,0.81
4875,0.80
4876,0.07
4877,1.00
4878,0.22
4879,0.74
4880,0.74
4881,0.26
4882,0.81
4883,0.78
4884,0.54
4885,0.99
4886,0.00
4887,0.86
4888,0.01
4889,1.00
4890,0.14
4891,0.91
4892,0.06
4893,0.69
4894,0.34
4895,0.35
4896,0.01
4897,0.46
4898,0.96
4899,0.02
4900,1.00
4901,0.01
4902,0.15
4903,0.01
4904,1.00
4905,0.01
4906,0.38
4907,0.61
4908,0.48
4909,0.34
4910,0.98
4911,0.10
4912,0.01
4913,0.00
4914,0.84
4915,0.47
4916,0.16
4917,0.00
4918,0.63
4919,0.00
4920,0.01
4921,1.00
4922,0.03
4923,0.92
4924,0.14
4925,0.41
4926,0.19
4927,0.77
4928,0.06
4929,0.42
4930,0.94
4931,0.60
4932,0.01
4933,1.00
4934,0.25
4935,0.98
4936,0.67
4937,0.00
4938,0.51
4939,0.60
4940,0.55
4941,0.19
4942,0.97
4943,0.82
4944,0.40
4945,0.19
4946,0.08
4947,0.07
4948,0.32
4949,0.65
4950,0.06
4951,0.27
4952,0.75
4953,0.58
4954,0.98
4955,0.65
4956,0.29
4957,0.03
4958,0.99
4959,0.32
4960,0.43
4961,0.40
4962,0.73
4963,0.00
4964,0.53
4965,0.51
4966,0.48
4967,0.87
4968,0.00
4969,0.02
4970,0.25
4971,0.00
4972,0.27
4973,0.23
4974,0.83
4975,0.99
4976,0.08
4977,0.54
4978,0.51
4979,0.19
4980,0.80
4981,0.00
4982,0.29
4983,0.00
4984,0.16
4985,0.27
4986,0.87
4987,0.95
4988,0.00
4989,0.60
4990,0.68
4991,0.80
4992,0.00
4993,0.13
4994,0.56
4995,0.00
4996,1.00
4997,0.96
4998,0.80
4999,0.63
5000,0.96
5001,0.76
5002,0.18
5003,0.49
5004,0.02
5005,0.00
5006,0.39
5007,0.82
5008,0.14
5009,0.35
5010,0.41
5011,0.00
5012,0.52
5013,0.01
5014,0.44
5015,0.93
5016,0.45
5017,0.99
5018,0.37
5019,0.79
5020,0.39
5021,0.00
5022,0.50
5023,0.48
5024,0.09
5025,0.51
5026,0.06
5027,0.00
5028,0.89
5029,0.51
5030,0.97
5031,0.00
5032,0.74
5033,0.99
5034,0.87
5035,0.57
5036,0.43
5037,0.47
5038,0.53
5039,0.41
5040,0.43
5041,0.69
5042,0.52
5043,0.98
5044,0.00
5045,0.66
5046,0.33
5047,0.00
5048,0.90
5049,0.39
5050,0.32
5051,0.99
5052,1.00
5053,0.00
5054,0.51
5055,0.15
5056,1.00
5057,0.51
5058,0.94
5059,0.37
5060,0.63
5061,0.02
5062,0.64
5063,0.80
5064,0.93
5065,0.73
5066,0.86
5067,0.51
5068,0.90
5069,0.31
5070,0.02
5071,0.42
5072,0.51
5073,0.47
5074,0.49
5075,1.00
5076,1.00
5077,0.51
5078,0.66
5079,0.02
5080,0.91
5081,0.79
5082,0.03
5083,0.91
5084,0.61
5085,0.68
5086,0.27
5087,0.40
5088,0.22
5089,0.39
5090,0.84
5091,1.00
5092,0.51
5093,0.04
5094,0.59
5095,0.54
5096,0.13
5097,0.05
5098,0.04
5099,0.60
5100,0.21
5101,0.80
5102,0.92
5103,0.00
5104,0.89
5105,0.43
5106,0.01
5107,0.24
5108,0.74
5109,0.50
5110,0.64
5111,0.04
5112,0.09
5113,0.01
5114,0.11
5115,0.97
5116,0.75
5117,0.30
5118,0.07
5119,1.00
5120,0.48
5121,0.18
5122,0.51
5123,0.66
5124,0.44
5125,0.14
5126,0.26
5127,0.94
5128,0.62
5129,0.30
5130,0.98
5131,0.99
5132,0.89
5133,1.00
5134,0.33
5135,0.94
5136,0.99
5137,0.39
5138,0.02
5139,0.99
5140,0.10
5141,0.92
5142,0.88
5143,0.02
5144,0.00
5145,0.83
5146,0.06
5147,0.58
5148,0.73
5149,0.26
5150,0.40
5151,0.54
5152,0.10
5153,0.77
5154,0.03
5155,0.00
5156,0.19
5157,0.20
5158,0.01
5159,0.50
5160,0.02
5161,0.60
5162,0.39
5163,0.77
5164,0.74
5165,0.90
5166,0.26
5167,0.02
5168,0.57
5169,0.00
5170,0.66
5171,0.67
5172,0.86
5173,0.09
5174,0.61
5175,0.46
5176,0.13
5177,0.05
5178,0.49
5179,0.77
5180,0.95
5181,0.47
5182,0.72
5183,0.62
5184,0.46
5185,0.80
5186,0.11
5187,0.28
5188,0.19
5189,0.97
5190,0.04
5191,0.08
5192,0.51
5193,0.99
5194,0.52
5195,0.96
5196,0.04
5197,0.35
5198,0.95
5199,0.48
5200,0.86
5201,0.06
5202,0.01
5203,0.32
5204,0.52
5205,0.53
5206,0.67
5207,0.14
5208,1.00
5209,1.00
5210,0.00
5211,0.92
5212,0.21
5213,0.50
5214,0.75
5215,0.99
5216,0.28
5217,0.50
5218,0.19
5219,0.00
5220,1.00
5221,0.58
5222,0.13
5223,0.02
5224,0.00
5225,0.04
5226,0.70
5227,0.00
5228,0.27
5229,0.63
5230,0.97
5231,0.19
5232,0.01
5233,0.66
5234,0.01
5235,0.97
5236,0.70
5237,0.13
5238,0.46
5239,0.33
5240,0.00
5241,1.00
5242,0.45
5243,0.78
5244,0.87
5245,0.88
5246,0.67
5247,0.07
5248,1.00
5249,0.45
5250,0.86
5251,0.02
5252,0.00
5253,0.19
5254,0.10
5255,0.90
5256,0.97
5257,0.75
5258,0.30
5259,0.00
5260,0.01
5261,0.87
5262,0.10
5263,0.09
5264,0.99
5265,0.67
5266,0.41
5267,0.39
5268,0.30
5269,0.51
5270,0.71
5271,0.14
5272,0.53
5273,0.29
5274,0.83
5275,0.91
5276,0.19
5277,0.46
5278,0.53
5279,0.00
5280,0.53
5281,0.84
5282,0.44
5283,0.00
5284,0.40
5285,0.49
5286,1.00
5287,1.00
5288,0.56
5289,0.57
5290,0.17
5291,0.93
5292,0.03
5293,0.02
5294,0.99
5295,0.38
5296,0.03
5297,0.06
5298,0.59
5299,0.00
5300,0.07
5301,0.00
5302,0.52
5303,0.88
5304,0.96
5305,0.78
5306,0.78
5307,0.98
5308,0.50
5309,0.14
5310,0.92
5311,0.62
5312,0.36
5313,0.80
5314,0.00
5315,0.46
5316,0.86
5317,1.00
5318,0.04
5319,0.71
5320,0.76
5321,0.69
5322,0.92
5323,0.96
5324,0.75
5325,0.07
5326,0.62
5327,0.02
5328,0.22
5329,0.04
5330,1.00
5331,0.24
5332,1.00
5333,0.08
5334,0.00
5335,0.31
5336,0.49
5337,0.74
5338,0.45
5339,0.27
5340,0.62
5341,0.55
5342,0.06
5343,0.04
5344,0.46
5345,1.00
5346,0.72
5347,0.11
5348,0.63
5349,0.41
5350,0.33
5351,1.00
5352,0.58
5353,0.02
5354,0.00
5355,0.07
5356,0.98
5357,1.00
5358,0.33
5359,0.57
5360,0.66
5361,0.79
5362,0.07
5363,0.45
5364,0.33
5365,0.18
5366,0.00
5367,0.95
5368,0.98
5369,1.00
5370,0.82
5371,0.87
5372,0.55
5373,0.39
5374,0.05
5375,1.00
5376,0.97
5377,0.99
5378,0.74
5379,0.95
5380,0.03
5381,0.25
5382,0.14
5383,0.57
5384,0.98
5385,0.00
5386,0.78
5387,0.98
5388,0.00
5389,0.96
5390,0.60
5391,0.52
5392,0.08
5393,0.68
5394,0.90
5395,0.51
5396,0.01
5397,0.40
5398,0.46
5399,0.89
5400,0.17
5401,0.64
5402,0.04
5403,0.75
5404,1.00
5405,0.02
5406,0.45
5407,0.66
5408,0.04
5409,0.61
5410,0.29
5411,0.00
5412,0.08
5413,0.92
5414,0.51
5415,0.91
5416,0.23
5417,0.02
5418,0.59
5419,0.05
5420,1.00
5421,0.66
5422,0.07
5423,0.29
5424,1.00
5425,1.00
5426,0.83
5427,0.51
5428,0.31
5429,0.09
5430,0.96
5431,0.03
5432,0.02
5433,0.89
5434,0.04
5435,0.01
5436,0.00
5437,0.29
5438,0.17
5439,0.99
5440,0.20
5441,0.43
5442,0.94
5443,0.82
5444,0.15
5445,0.95
5446,0.01
5447,0.93
5448,0.86
5449,0.51
5450,0.33
5451,0.51
5452,0.00
5453,0.89
5454,0.02
5455,0.00
5456,1.00
5457,0.59
5458,0.21
5459,0.00
5460,0.98
5461,0.92
5462,0.56
5463,0.37
5464,0.23
5465,0.01
5466,0.13
5467,0.48
5468,0.79
5469,0.50
5470,0.22
5471,0.27
5472,0.15
5473,0.72
5474,0.49
5475,0.79
5476,1.00
5477,0.97
5478,0.04
5479,0.03
5480,0.03
5481,0.16
5482,0.26
5483,0.23
5484,0.00
5485,0.56
5486,0.63
5487,0.05
5488,0.93
5489,0.97
5490,0.95
5491,0.63
5492,0.80
5493,0.99
5494,0.06
5495,0.68
5496,0.11
5497,0.12
5498,0.57
5499,1.00
5500,0.01
5501,0.37
5502,0.00
5503,0.84
5504,0.82
5505,1.00
5506,0.03
5507,0.11
5508,0.75
5509,0.00
5510,0.85
5511,0.55
5512,0.88
5513,0.58
5514,0.80
5515,0.25
5516,0.33
5517,0.02
5518,0.84
5519,0.69
5520,0.98
5521,0.92
5522,0.24
5523,0.95
5524,0.98
5525,0.00
5526,0.83
5527,0.83
5528,0.43
5529,0.01
5530,0.48
5531,0.06
5532,0.28
5533,0.04
5534,0.52
5535,0.71
5536,0.87
5537,0.42
5538,0.04
5539,0.77
5540,0.20
5541,0.64
5542,0.55
5543,0.83
5544,0.01
5545,0.00
5546,0.94
5547,0.59
5548,0.49
5549,0.91
5550,0.38
5551,0.49
5552,0.73
5553,0.01
5554,0.00
5555,0.26
5556,0.01
5557,1.00
5558,0.83
5559,0.31
5560,0.36
5561,0.55
5562,0.24
5563,0.99
5564,0.80
5565,1.00
5566,0.51
5567,0.39
5568,0.74
5569,0.07
5570,0.72
5571,0.99
5572,0.46
5573,0.21
5574,0.19
5575,0.63
5576,0.68
5577,0.01
5578,0.00
5579,0.19
5580,0.95
5581,0.60
5582,0.12
5583,0.47
5584,0.98
5585,0.52
5586,0.92
5587,0.02
5588,0.00
5589,1.00
5590,0.03
5591,0.04
5592,1.00
5593,0.10
5594,0.02
5595,0.37
5596,0.42
5597,0.16
5598,0.14
5599,0.51
5600,0.80
5601,1.00
5602,0.55
5603,0.22
5604,0.55
5605,0.05
5606,0.99
5607,0.38
5608,0.27
5609,0.39
5610,0.52
5611,0.14
5612,0.93
5613,0.00
5614,0.14
5615,0.50
5616,0.99
5617,0.28
5618,0.99
5619,0.04
5620,0.79
5621,0.99
5622,1.00
5623,0.98
5624,0.91
5625,0.06
5626,0.43
5627,0.99
5628,0.97
5629,0.73
5630,0.60
5631,0.32
5632,0.88
5633,0.34
5634,0.28
5635,0.30
5636,0.00
5637,0.82
5638,0.24
5639,0.30
5640,0.98
5641,0.72
5642,0.73
5643,0.86
5644,0.65
5645,0.81
5646,0.76
5647,1.00
5648,0.18
5649,0.02
5650,0.61
5651,0.26
5652,0.00
5653,0.02
5654,0.76
5655,0.58
5656,0.46
5657,0.65
5658,0.99
5659,0.17
5660,0.64
5661,0.00
5662,0.05
5663,0.37
5664,0.79
5665,0.97
5666,0.23
5667,0.04
5668,0.64
5669,0.69
5670,0.12
5671,0.51
5672,0.04
5673,0.00
5674,0.17
5675,0.93
5676,0.01
5677,0.42
5678,0.56
5679,0.05
5680,0.00
5681,0.87
5682,0.00
5683,0.22
5684,0.15
5685,0.27
5686,0.01
5687,0.61
5688,1.00
5689,0.37
5690,0.04
5691,0.21
5692,0.76
5693,0.67
5694,0.38
5695,0.01
5696,0.80
5697,0.99
5698,0.01
5699,0.52
5700,0.22
5701,0.46
5702,0.04
5703,0.01
5704,0.34
5705,0.43
5706,0.06
5707,1.00
5708,0.00
5709,0.77
5710,0.20
5711,0.21
5712,0.34
5713,0.78
5714,0.31
5715,0.14
5716,0.59
5717,0.28
5718,0.89
5719,0.02
5720,0.53
5721,0.57
5722,0.14
5723,0.90
5724,0.74
5725,0.84
5726,0.01
5727,0.00
5728,0.85
5729,0.00
5730,0.98
5731,0.40
5732,0.99
5733,1.00
5734,0.84
5735,0.55
5736,0.05
5737,0.22
5738,0.13
5739,0.01
5740,0.68
5741,0.98
5742,0.63
5743,0.98
5744,0.99
5745,1.00
5746,0.92
5747,0.04
5748,0.27
5749,1.00
5750,0.84
5751,0.62
5752,0.99
5753,0.66
5754,0.70
5755,0.51
5756,0.66
5757,0.62
5758,0.25
5759,0.55
5760,0.52
5761,0.01
5762,0.58
5763,0.01
5764,0.75
5765,0.48
5766,0.72
5767,0.03
5768,0.05
5769,1.00
5770,0.97
5771,0.61
5772,0.89
5773,0.90
5774,0.07
5775,1.00
5776,0.06
5777,0.80
5778,1.00
5779,0.84
5780,0.39
5781,1.00
5782,0.02
5783,0.52
5784,0.10
5785,0.18
5786,0.81
5787,0.67
5788,0.01
5789,0.00
5790,0.00
5791,0.28
5792,1.00
5793,0.81
5794,0.24
5795,0.37
5796,0.00
5797,0.26
5798,0.42
5799,0.58
5800,1.00
5801,0.88
5802,0.05
5803,0.51
5804,0.98
5805,0.22
5806,0.13
5807,0.11
5808,0.06
5809,0.00
5810,0.38
5811,0.02
5812,0.55
5813,0.37
5814,0.06
5815,0.97
5816,0.00
5817,0.00
5818,0.26
5819,1.00
5820,0.51
5821,0.89
5822,0.59
5823,1.00
5824,0.95
5825,0.79
5826,0.23
5827,0.18
5828,0.24
5829,0.18
5830,0.41
5831,0.46
5832,0.91
5833,0.16
5834,0.48
5835,0.99
5836,0.01
5837,0.86
5838,0.51
5839,0.08
5840,0.34
5841,0.14
5842,0.24
5843,0.01
5844,0.94
5845,0.51
5846,0.10
5847,0.37
5848,0.24
5849,0.58
5850,0.00
5851,0.33
5852,0.86
5853,0.77
5854,0.10
5855,0.29
5856,0.19
5857,0.52
5858,0.48
5859,0.03
5860,0.87
5861,0.68
5862,0.14
5863,0.71
5864,1.00
5865,0.97
5866,0.83
5867,0.95
5868,0.91
5869,0.01
5870,1.00
5871,0.00
5872,0.63
5873,0.55
5874,0.16
5875,0.14
5876,0.33
5877,0.84
5878,0.44
5879,0.03
5880,0.98
5881,0.00
5882,0.96
5883,0.18
5884,0.98
5885,0.93
5886,0.96
5887,0.89
5888,0.00
5889,0.32
5890,0.00
5891,0.63
5892,0.45
5893,0.09
5894,0.34
5895,0.38
5896,0.73
5897,0.99
5898,0.18
5899,0.51
5900,0.03
5901,0.30
5902,0.85
5903,0.98
5904,0.09
5905,0.30
5906,0.17
5907,0.42
5908,0.02
5909,0.51
5910,0.00
5911,0.53
5912,0.12
5913,0.57
5914,0.40
5915,0.22
5916,0.70
5917,0.76
5918,0.51
5919,0.00
5920,0.19
5921,0.03
5922,0.76
5923,0.95
5924,0.50
5925,0.57
5926,0.97
5927,0.06
5928,0.01
5929,0.50
5930,0.56
5931,0.52
5932,0.40
5933,0.08
5934,0.03
5935,0.08
5936,0.00
5937,0.54
5938,0.82
5939,0.72
5940,0.02
5941,0.49
5942,1.00
5943,0.81
5944,0.00
5945,0.01
5946,0.99
5947,0.30
5948,0.00
5949,0.01
5950,0.70
5951,0.95
5952,0.22
5953,0.18
5954,0.11
5955,0.35
5956,0.92
5957,0.26
5958,0.93
5959,0.99
5960,1.00
5961,0.00
5962,0.02
5963,0.16
5964,0.00
5965,0.68
5966,1.00
5967,0.01
5968,0.36
5969,0.00
5970,0.99
5971,0.35
5972,0.99
5973,0.58
5974,0.09
5975,0.39
5976,0.93
5977,0.40
5978,0.05
5979,0.44
5980,0.87
5981,1.00
5982,0.89
5983,0.74
5984,0.17
5985,0.10
5986,0.34
5987,0.18
5988,0.53
5989,0.67
5990,0.47
5991,0.51
5992,0.01
5993,0.12
5994,0.88
5995,0.94
5996,0.72
5997,1.00
5998,0.10
5999,0.28
6000,0.42
6001,0.12
6002,0.00
6003,0.70
6004,0.39
6005,0.21
6006,0.41
6007,0.02
6008,0.01
6009,0.94
6010,0.18
6011,0.22
6012,0.00
6013,0.62
6014,0.39
6015,0.49
6016,0.96
6017,0.05
6018,0.12
6019,0.88
6020,1.00
6021,0.99
6022,0.56
6023,0.31
6024,0.16
6025,0.81
6026,0.92
6027,0.99
6028,0.11
6029,0.67
6030,0.97
6031,0.56
6032,0.17
6033,1.00
6034,0.87
6035,0.56
6036,0.43
6037,0.93
6038,0.01
6039,0.04
6040,0.08
6041,0.95
6042,0.03
6043,0.68
6044,0.00
6045,0.03
6046,0.26
6047,0.96
6048,0.81
6049,0.78
6050,1.00
6051,0.54
6052,1.00
6053,0.36
6054,0.49
6055,0.48
6056,0.44
6057,0.33
6058,0.94
6059,0.72
6060,0.01
6061,0.17
6062,0.17
6063,0.29
6064,0.39
6065,0.20
6066,0.35
6067,0.01
6068,0.12
6069,0.22
6070,0.55
6071,0.97
6072,0.27
6073,0.06
6074,0.02
6075,0.19
6076,0.63
6077,0.36
6078,0.25
6079,0.79
6080,0.75
6081,0.97
6082,0.42
6083,0.80
6084,0.01
6085,0.00
6086,0.28
6087,0.00
6088,0.92
6089,0.77
6090,0.26
6091,0.21
6092,0.55
6093,0.97
6094,0.01
6095,0.02
6096,0.42
6097,0.73
6098,0.18
6099,0.28
6100,0.69
6101,0.55
6102,0.16
6103,1.00
6104,0.08
6105,0.61
6106,0.95
6107,0.51
6108,0.31
6109,0.92
6110,0.14
6111,0.78
6112,0.90
6113,0.93
6114,0.61
6115,0.32
6116,0.59
6117,0.37
6118,0.14
6119,0.07
6120,1.00
6121,0.82
6122,0.09
6123,0.65
6124,0.38
6125,0.07
6126,1.00
6127,0.69
6128,0.01
6129,0.00
6130,0.51
6131,0.01
6132,0.89
6133,1.00
6134,0.68
6135,0.00
6136,0.38
6137,0.41
6138,0.03
6139,0.98
